Best model	R1	R4	R7	R6	R8	R9
Glyma10g35700.1	0.001449913	0	0	0	0.000149668	0.001365724
Glyma09g21050.1	0.000841885	0.00102897	0.000187085	0.000374171	0.000280628	0.000280628
Glyma16g07870.1	0.000748342	0.000187085	9.35427E-05	0.000467714	0.000841885	0.000654799
Glyma06g10540.1	0.000374171	0.000467714	0.000374171	0.000841885	0.000374171	0.000561256
Glyma05g04520.1	0.000841885	0.000280628	0.000187085	0.000187085	0.000654799	0.000841885
Glyma02g40550.1	0.000374171	0.001309598	0.000654799	0.000187085	0.000187085	0.000280628
Glyma09g01270.1	0	0	0	0.001515392	0	0.001496684
Glyma03g34950.1	0.001253473	0.000187085	9.35427E-05	0.000121606	0.000720279	0.000654799
Glyma03g08280.1	0.0003274	0.000654799	0.000187085	0.000355462	0.001216056	0.0003274
Glyma05g38290.1	0.000374171	0.000561256	0.000841885	9.35427E-05	0.000748342	0.000467714
Glyma20g37660.1	0.000654799	0.000374171	9.35427E-05	0.000374171	0.000654799	0.000935427
Glyma07g31830.1	0.000701571	0.000280628	0.001449913	0	0.000187085	0.000467714
Glyma9035s00200.1	0.000888656	0	0.000187085	0.000748342	0.000233857	0.00102897
Glyma10g27990.1	0.000561256	0.001777312	0.000187085	0.000374171	0	0.000187085
Glyma07g04890.1	0.000748342	0.000467714	0.000841885	0.000374171	0.000280628	0.000420942
Glyma16g32360.1	0.000121606	6.54799E-05	0.000140314	0.001309598	0.001122513	0.000374171
Glyma06g11120.1	0.000561256	0	0.000233857	0.001496684	0.000140314	0.000701571
Glyma20g22400.1	0.000308691	7.48342E-05	0.000935427	0.000233857	0.000841885	0.000748342
Glyma9007s00200.1	0.000935427	9.35427E-05	0.000280628	0.000654799	0.000748342	0.000467714
Glyma03g25820.1	0.000841885	0.000280628	0.000374171	0.000374171	0.001309598	0
Glyma16g04760.1	0.000561256	0.000654799	0.000654799	0.000467714	0.000561256	0.000280628
Glyma13g41370.1	0.000608028	0.000467714	9.35427E-05	0.000748342	0.001075742	0.000187085
Glyma13g32660.1	0.000935427	0	0	0.001328307	0.000467714	0.000467714
Glyma15g15020.1	0.000664153	9.35427E-05	0	0.000617382	0.001468621	0.000374171
Glyma03g34830.1	0.000374171	0.000374171	0	0.000935427	0.000252565	0.001281536
Glyma07g38390.1	0.000879302	0.000561256	0.000710925	0.000187085	0.000243211	0.000654799
Glyma03g32590.1	0.000280628	0.000795113	0.000589319	0.000280628	0.001122513	0.000187085
Glyma13g44170.1	0.000972845	0.000757696	0.000467714	0	0.000280628	0.000785759
Glyma18g50330.1	0.000748342	0.000467714	0.000935427	0.000561256	0.000467714	9.35427E-05
Glyma10g29600.1	0.000561256	0.000187085	0.000654799	0.000467714	0.000467714	0.000935427
Glyma04g08560.1	0.000748342	0	0.000374171	0.001122513	0.000374171	0.000654799
Glyma07g15960.1	0.000374171	0.000748342	0.000561256	0.000748342	0.000654799	0.000187085
Glyma02g43460.1	0.000280628	0.000561256	0.000467714	0.000748342	0.000467714	0.000748342
Glyma08g18750.1	0.000140314	0.000243211	0.000140314	0.001131867	0.000243211	0.001449913
Glyma03g27970.1	0.000299337	0.000673508	0.000785759	0.00026192	0.000692216	0.000636091
Glyma03g36470.1	0.000467714	0.000280628	0.000561256	0.000654799	0.000748342	0.000654799
Glyma02g09370.1	0.000505131	0.000374171	0.000364817	0.000729633	0.000224503	0.001169284
Glyma10g40730.1	0.000187085	0.000280628	0.000374171	0.001515392	0.000187085	0.000841885
Glyma15g01750.1	0.000879302	0.000720279	0.000636091	0.000374171	0.0003274	0.000449005
Glyma17g10880.1	0.000224503	0.000187085	0.000654799	0.000916719	0.000505131	0.000907365
Glyma10g30140.1	0	0.000608028	0.000280628	0.000701571	0.001262827	0.000561256
Glyma09g33490.1	0.000654799	0.000701571	0.000140314	0.000280628	0.0003274	0.001309598
Glyma05g34790.1	0.000187085	0.000187085	0.001216056	0.000467714	0.000374171	0.000982199
Glyma05g34420.1	0.000935427	0.000608028	0.00102897	0.000467714	0.000187085	0.000187085
Glyma12g33760.1	0.000374171	0.000561256	0.000654799	0.000430297	0.000701571	0.000701571
Glyma12g12230.1	0.001047679	0.000682862	0.000467714	0.000439651	0.000411588	0.000374171
Glyma15g06800.1	0.000467714	0	0.000654799	0.000280628	0.00102897	0.00102897
Glyma08g22320.2	0.000280628	0.000374171	0.000467714	0.000935427	0.000935427	0.000467714
Glyma17g14040.1	0.000280628	0.00102897	0.001216056	0.000280628	9.35427E-05	0.000561256
Glyma08g45590.1	0.000841885	0.001122513	0.00102897	0	0.000467714	0
Glyma13g22940.1	9.35427E-05	0.000748342	0.000280628	0.000654799	0.001216056	0.000467714
Glyma06g18110.4	0.000626736	0.000271274	0	0.001384433	0.000795113	0.000402234
Glyma19g28300.1	0.000467714	0.000748342	0.000608028	0.00109445	0.000561256	0
Glyma11g06900.1	0.000280628	0.000888656	0.000748342	0.000926073	0.000467714	0.000187085
Glyma04g11550.1	0.001122513	9.35427E-05	0.000608028	0.000841885	0.000420942	0.000420942
Glyma16g04910.1	0.000841885	0.000748342	0.001169284	0.000682862	0	9.35427E-05
Glyma14g00620.1	0.000654799	0.000935427	0.000467714	0.000935427	0	0.000561256
Glyma12g33520.1	0.000561256	0.001309598	0.00102897	0.000187085	9.35427E-05	0.000374171
Glyma01g37900.1	0.000841885	0.000748342	0.000280628	0.000561256	0.000374171	0.000748342
Glyma18g50780.1	0.000374171	0.000374171	0.000841885	0.000776405	9.35427E-05	0.001122513
Glyma08g04890.1	0.001403141	0.000280628	9.35427E-05	0.000654799	0.000841885	0.0003274
Glyma20g01220.1	0.000654799	0.000748342	0	0.000561256	0.000467714	0.001216056
Glyma01g01910.1	0.000561256	0.000561256	0.000561256	0.001122513	0.000280628	0.000561256
Glyma15g31750.1	0.000748342	0.000187085	0	0.000935427	0.000654799	0.001122513
Glyma13g28090.1	0.000374171	0.000467714	0.001216056	0.000561256	0.000654799	0.000374171
Glyma13g40130.1	0.000748342	0.000841885	0.000748342	0.000280628	0.000701571	0.000374171
Glyma20g37280.1	0.000477068	0.000505131	0.000944782	0.000477068	0.000692216	0.000598674
Glyma11g35130.1	0.000748342	9.35427E-05	0.000561256	0.000561256	0.00102897	0.000701571
Glyma14g02070.1	0.000701571	0.000467714	0.000841885	0.000654799	0.000280628	0.000748342
Glyma12g10580.1	0.001187993	0.000570611	0.000374171	0.000589319	0.000467714	0.000514485
Glyma04g40430.2	0.000935427	0.000654799	0.000374171	0.000467714	0.000748342	0.000523839
Glyma18g52610.1	0.000523839	0	0.000767051	0.000767051	0.001216056	0.000430297
Glyma04g07350.1	0.000374171	0.00142185	0	0.000823176	0.000523839	0.000598674
Glyma05g04210.1	9.35427E-05	0.000280628	0.0003274	0.000701571	0.000982199	0.00135637
Glyma10g38590.1	0.000374171	0.000935427	0.001122513	0.000187085	0.000280628	0.000841885
Glyma09g28310.1	0.000654799	0.000280628	0.000187085	0.000841885	0.00102897	0.000748342
Glyma02g42560.1	0.001085096	0.000159023	0.000430297	0.000991553	0.000346108	0.000738988
Glyma04g02610.1	0.000710925	0.000608028	0.000411588	0.000991553	0.000336754	0.000692216
Glyma16g01460.1	0.000935427	0.000748342	0.000561256	0.000561256	0.000374171	0.000608028
Glyma20g34960.1	0.000748342	0.000654799	0.000888656	0.000561256	0.000374171	0.000561256
Glyma02g00810.1	0	0.000701571	0.000673508	0.000551902	0.000645445	0.00122541
Glyma14g40320.4	0.00122541	0.000318045	0.000813822	0	0.000935427	0.000505131
Glyma02g37990.1	0.000467714	0.001403141	0.000841885	0.000187085	0.000467714	0.000467714
Glyma08g21420.1	0.000467714	0.000748342	0.000561256	0.00102897	0.000841885	0.000187085
Glyma17g05840.1	0.000467714	0.001216056	0	0.000935427	0.000841885	0.000374171
Glyma13g20480.1	0.000477068	0.000383525	0.000636091	0.001309598	0.000645445	0.000439651
Glyma03g24050.1	0.001010262	0.000654799	0.000187085	0.000654799	0.000841885	0.000561256
Glyma13g23790.1	0.000187085	0.001524747	0.00026192	0.000299337	0.000860593	0.000785759
Glyma18g53600.1	0.000374171	9.35427E-05	0.000187085	0.001216056	0.001403141	0.000654799
Glyma11g14410.1	0.000935427	0.000280628	0.000187085	0.001122513	0.000935427	0.000467714
Glyma06g17360.1	0.001085096	0.000608028	0.000654799	0.000449005	0.000729633	0.000402234
Glyma14g06630.1	0.00102897	0.000187085	0.000187085	0.001216056	0.001309598	0
Glyma02g47560.1	0.00039288	0.000402234	0.001047679	0.000944782	0.000486422	0.000673508
Glyma08g18760.1	0.000374171	0.001216056	0.001375078	0.000243211	0.000374171	0.000364817
Glyma01g28810.1	0.000982199	0.000187085	0.000187085	0.000954136	0.000935427	0.000701571
Glyma02g06830.1	0.00026192	0.000215148	0.000579965	0.000907365	0.001272181	0.000720279
Glyma17g38140.1	0.000785759	0.000795113	0.000935427	0.000654799	0.000364817	0.000420942
Glyma17g01900.1	0.000654799	0.000626736	0.000280628	0.000813822	0.00102897	0.000561256
Glyma11g06510.1	0.000589319	0.000308691	0.000654799	9.35427E-05	0.001038324	0.00129089
Glyma01g02480.1	0.000467714	0.000514485	0.000795113	0.001122513	0.000420942	0.000654799
Glyma04g37740.1	0.000869948	0.000514485	0.000767051	0.000682862	0.0003274	0.000841885
Glyma13g20930.1	0.000626736	0.000280628	0.000308691	0.001590227	0.000411588	0.000795113
Glyma08g47890.1	0.000374171	0.000280628	0.000187085	0.00102897	0.000748342	0.001403141
Glyma02g47960.1	0.000935427	0.000654799	0.000841885	0.001216056	0.000374171	0
Glyma10g41310.1	0.001122513	0.000561256	0.000374171	0.000374171	0.000467714	0.001122513
Glyma02g11580.1	0.000187085	0.00019644	0	0.000860593	0.001085096	0.001721186
Glyma04g39380.1	7.48342E-05	0.000233857	0.000420942	0.001683769	0.000757696	0.00089801
Glyma20g23350.2	0.000982199	0.000701571	0.000420942	0.000420942	0.000748342	0.000795113
Glyma02g46590.1	0.000608028	0.000841885	0.000561256	0.000748342	0.000935427	0.000374171
Glyma03g38930.1	0.000280628	0.000318045	0.000187085	0.001262827	0.000598674	0.001459267
Glyma07g00950.1	0.001618289	0.000280628	7.48342E-05	0.000523839	0.000944782	0.000757696
Glyma16g04770.1	0.000935427	0.00102897	0.000467714	0.000561256	0.000654799	0.000561256
Glyma13g39600.1	0.000561256	0.000561256	0.000467714	0.000374171	0.001403141	0.000841885
Glyma07g33570.1	0.00102897	0.000187085	0.000280628	0.001309598	0.000467714	0.000935427
Glyma14g40320.1	0.000738988	0.000626736	0.001057033	0.000308691	0.000982199	0.000505131
Glyma08g02100.2	0.001328307	0.00135637	0.000299337	0.000280628	0.000701571	0.000280628
Glyma20g23350.1	0.000514485	0.00135637	0.000701571	0.000701571	0.000748342	0.000233857
Glyma02g13790.1	9.35427E-05	0.001216056	0.000374171	0.000916719	0.000561256	0.001122513
Glyma9003s00200.1	0.001403141	0.000187085	0.000467714	0.000654799	0.000935427	0.000654799
Glyma18g53760.1	0.000654799	0.000374171	0.000280628	0.000841885	0.000608028	0.001590227
Glyma08g27590.1	0.001309598	0.000654799	0.000654799	0.000813822	0.000280628	0.000654799
Glyma12g32000.1	0.001057033	0.000570611	0.000748342	0.001122513	0.000561256	0.0003274
Glyma20g39340.1	0.000467714	0.000654799	0.000467714	0.00083253	0.001216056	0.000748342
Glyma04g36480.1	0.001216056	0.000654799	0.000935427	0.000467714	0.000841885	0.000280628
Glyma04g09340.1	9.35427E-05	0.000561256	0.001122513	0.00102897	0.000748342	0.000841885
Glyma09g07530.1	0.00129089	0.000505131	0.000533194	0.000673508	0.001010262	0.000449005
Glyma07g33950.1	0.000561256	0.000467714	0	0.001777312	0.000467714	0.001216056
Glyma18g00590.1	0.000841885	0.000654799	0.000935427	0.000654799	0.000654799	0.000748342
Glyma9017s00200.1	0.001122513	0.000561256	0.000654799	0.000654799	0.000374171	0.001122513
Glyma16g28030.1	0.000776405	0.000402234	0.000954136	0.000841885	0.000701571	0.000841885
Glyma05g23230.1	0.000579965	0.000336754	0.000561256	0.000991553	0.001590227	0.000467714
Glyma05g08580.1	0.000748342	0.000467714	0.000514485	0.000654799	0.001403141	0.000748342
Glyma01g42360.1	0.000841885	0.000374171	0.001216056	0.001309598	0	0.000841885
Glyma9014s00200.1	0.000841885	0.000467714	0.001403141	0.000748342	0.000467714	0.000654799
Glyma04g38630.1	0.000841885	9.35427E-05	0.00102897	0.000561256	0.00102897	0.001122513
Glyma01g09310.1	0.000841885	0.000841885	0.000280628	0.00102897	0.00102897	0.000654799
Glyma02g00340.1	0.000561256	0.000935427	0.000748342	0.001216056	0.000467714	0.000748342
Glyma07g16910.1	0.000280628	0.000374171	0.000467714	0.000748342	0.001590227	0.001216056
Glyma03g32850.1	0.000505131	0.000187085	0.000318045	0.000785759	0.001590227	0.001309598
Glyma17g35890.1	0.000795113	0	0.000280628	0.001309598	0.001468621	0.000869948
Glyma19g22730.1	0.001197347	0.001122513	0.000748342	0.000748342	0.000374171	0.000561256
Glyma11g10860.1	0.000841885	0.001122513	0.000935427	0.000280628	0.00102897	0.000561256
Glyma04g00360.1	0.000748342	0.000280628	0.000654799	0.00102897	0.001403141	0.000654799
Glyma10g40870.1	0.000673508	9.35427E-05	0.00102897	0.000654799	0.001318953	0.001019616
Glyma02g03080.1	0.000561256	0.000879302	0.001403141	0.000841885	0.000935427	0.000187085
Glyma02g47460.1	0.000374171	0.00102897	0.000140314	0.001122513	0.000561256	0.001590227
Glyma19g01060.1	9.35427E-05	0.000561256	0.00135637	0.001122513	0.000748342	0.000935427
Glyma10g29490.1	0.001309598	0.000280628	0.000935427	0.000561256	0.000888656	0.000841885
Glyma10g30990.1	0.000280628	0.000561256	0.000280628	0.001683769	0.000935427	0.001122513
Glyma16g04630.1	0.000935427	0.000467714	0.000374171	0.001122513	0.001309598	0.000654799
Glyma08g19420.1	0.001272181	0.000673508	0.00026192	0.000916719	0.00129089	0.000449005
Glyma07g33330.1	0.001403141	0.001216056	0.000467714	0.000654799	0.000374171	0.000748342
Glyma15g14460.1	0.000748342	0.001216056	0.000654799	0.000841885	0.000654799	0.000841885
Glyma16g08040.1	0.000935427	0.000561256	0.000467714	0.001309598	0.000935427	0.000748342
Glyma16g26070.1	0	0.00102897	0.001122513	0.001216056	0.000748342	0.000841885
Glyma18g01330.1	0.001047679	0.00039288	0.000729633	0.000785759	0.000954136	0.001066387
Glyma08g09160.1	0.000617382	0.000374171	0.000692216	0.000701571	0.001590227	0.00102897
Glyma05g36900.1	0.001141221	0.000748342	0.000374171	0.000626736	0.001122513	0.00102897
Glyma11g19220.1	0.00102897	0.001309598	0.001309598	0.000280628	0.000467714	0.000654799
Glyma10g05580.1	0.00129089	0.000710925	0.001328307	0.001075742	0.000280628	0.000374171
Glyma13g40380.1	0.001216056	0.000841885	0.000654799	0.000701571	0.00109445	0.000561256
Glyma09g32600.1	0.000795113	0.000654799	0.000841885	0.00102897	0.000982199	0.000795113
Glyma03g21710.1	0.000841885	0.000982199	0.001431204	0.00109445	0.000776405	0
Glyma18g06840.1	0.000701571	9.35427E-05	0.000935427	0.000776405	0.00096349	0.001655707
Glyma06g45050.1	0.001150576	0.000767051	0.000561256	0.000682862	0.001038324	0.000935427
Glyma02g11640.1	0.000841885	0.001590227	0.000748342	0.000935427	0.000467714	0.000561256
Glyma14g06340.1	0.000486422	0.000879302	0.000495777	0.001309598	0.001309598	0.000692216
Glyma09g38110.1	0.000972845	0.000636091	0.00155281	0.000449005	0.000224503	0.001365724
Glyma03g24630.1	0.001496684	9.35427E-05	0.000280628	0.00102897	0.00102897	0.001309598
Glyma08g03580.1	0.001216056	0.000561256	0.00102897	0.000748342	0.000935427	0.000748342
Glyma10g07820.1	0.000467714	0.000795113	0.000841885	0.001187993	0.000888656	0.001075742
Glyma01g36750.1	0.000673508	0.001216056	0.00096349	0.000748342	0.000710925	0.000972845
Glyma09g24450.1	0.000841885	0.000374171	0.000467714	0.00205794	0.000561256	0.00102897
Glyma18g05220.1	0.000467714	0.001496684	0.001216056	0.000748342	0.000561256	0.000841885
Glyma12g02790.1	0.000654799	0.000374171	0.000561256	0.001403141	0.001683769	0.000654799
Glyma18g17240.1	0.000112251	0.001309598	0.000308691	0.001459267	0.00089801	0.001244118
Glyma08g45560.1	0.00102897	0.001216056	0.000748342	0.000187085	0.001403141	0.000748342
Glyma03g28850.1	0.000841885	0.00102897	0.000748342	0.001431204	0.000374171	0.000935427
Glyma11g14950.1	0.001010262	0.000187085	0.000626736	0.000869948	0.001496684	0.001206701
Glyma12g06910.1	0.001524747	0.000280628	0.000243211	0.001852146	0.000654799	0.000841885
Glyma10g38760.1	0.001636998	0.000916719	0.000869948	0.000935427	0.000776405	0.000299337
Glyma01g38750.1	0.001365724	0.001431204	0.000729633	0.000626736	0.000682862	0.000608028
Glyma02g15640.1	0.001403141	0.00102897	0.000841885	0.000514485	0.000935427	0.000748342
Glyma05g30040.1	0.000374171	0.000748342	0.000935427	0.001216056	0.001496684	0.000748342
Glyma17g00610.1	0.001777312	0.000467714	0.000467714	0.001216056	0.000935427	0.000654799
Glyma16g01090.1	0.001197347	0.000982199	0.000561256	0.001075742	0.00129089	0.000420942
Glyma16g27210.1	0.000935427	0.000748342	0.001169284	0.000841885	0.001216056	0.000748342
Glyma09g38410.1	0.001403141	0.000561256	0.001870855	0	0.000187085	0.001646352
Glyma13g36730.1	0.000748342	0.00102897	0.00102897	0.000991553	0.001571518	0.0003274
Glyma11g05680.1	0.001122513	0.001309598	0.001777312	0.000654799	0.000374171	0.000467714
Glyma04g08750.1	0.000561256	0.001870855	0.001590227	0.000514485	0.000280628	0.000935427
Glyma13g42340.1	0.001365724	0.00039288	0.0021889	0.001019616	0.000467714	0.000336754
Glyma05g34070.1	0.000935427	0.00026192	0.000841885	0.000813822	0.001777312	0.001197347
Glyma02g16620.1	0.000561256	0.001131867	0.001216056	0.001150576	0.000748342	0.00102897
Glyma06g00510.1	0.001543455	0.000795113	0.000841885	0.001216056	0.000654799	0.000795113
Glyma07g03910.1	0.001216056	0.000280628	0.000374171	0.001515392	0.00135637	0.001122513
Glyma07g30460.1	0.000935427	0.001309598	0.002665968	0.000467714	0.000233857	0.000280628
Glyma05g30140.1	0.001234764	0.001403141	0.00089801	0.000748342	0.000860593	0.000785759
Glyma06g34190.1	0.000542548	0.001122513	0.001309598	0.000982199	0.001122513	0.000888656
Glyma08g02100.1	0.001047679	0.001075742	0.001702478	0.000982199	0.000701571	0.000467714
Glyma17g03080.1	0.000598674	0.000654799	0.001384433	0.001590227	0.001534101	0.000224503
Glyma07g17180.1	0.000841885	0.000654799	0.000187085	0.002245026	0.000748342	0.001309598
Glyma11g20180.2	0.000841885	0.000785759	0.001534101	0.000767051	0.001721186	0.000374171
Glyma02g35780.1	0.001403141	0.00102897	0.000280628	0.001393787	0.001393787	0.000561256
Glyma19g41120.1	0.000841885	0.000654799	0.001683769	0.000748342	0.001122513	0.00102897
Glyma05g01770.1	0.001496684	0.000280628	0.000608028	0.000907365	0.001964398	0.000841885
Glyma03g03200.1	0.000514485	0.001122513	0.00109445	0.001477975	0.000514485	0.001384433
Glyma06g47750.1	0.001777312	0.000841885	0.000935427	0.00102897	0.000280628	0.001309598
Glyma17g02370.1	0.000907365	0.001309598	0.001262827	0.000561256	0.001150576	0.00102897
Glyma08g05610.1	0.001309598	0.000383525	0.000280628	0.002469528	0.000935427	0.000851239
Glyma10g03200.1	0.001309598	0.002329214	0.000841885	0.001103804	0	0.000654799
Glyma15g04030.1	0.000701571	0.000748342	0.000561256	0.001590227	0.000608028	0.00205794
Glyma02g18090.1	0.000748342	0.000841885	0.000748342	0.001870855	0.000935427	0.001122513
Glyma08g39390.1	0.001309598	0.001122513	0.001309598	0.000748342	0.000841885	0.000935427
Glyma01g03260.1	0.001796021	0.000561256	0.000505131	0.002160837	0.000757696	0.000505131
Glyma20g24200.1	0.001216056	0.000533194	0.000608028	0.000888656	0.001403141	0.001683769
Glyma04g41990.1	0.001150576	0.000813822	0.000851239	0.001459267	0.00129089	0.000776405
Glyma07g06810.1	0.00102897	0.001403141	0.000280628	0.000841885	0.001590227	0.001216056
Glyma06g45700.1	0.001309598	0.002245026	0.000748342	0.000748342	0.000654799	0.000701571
Glyma01g38410.1	0.001309598	0.000514485	0.000654799	0.00122541	0.001309598	0.001412495
Glyma05g25610.1	0.00089801	0.000954136	0.000374171	0.000636091	0.001636998	0.001936335
Glyma15g40140.1	0.000982199	0.000430297	0.000140314	0.001665061	0.001898918	0.001337661
Glyma02g41700.1	0.000785759	0.001057033	0.001216056	0.001730541	0.000355462	0.001337661
Glyma01g05150.1	0.001590227	9.35427E-05	0.000561256	0.001870855	0.00102897	0.001403141
Glyma18g41940.1	0.001964398	0.000561256	0.00102897	0.000935427	0.000654799	0.001403141
Glyma20g38720.1	0.000935427	0.001122513	0.000954136	0.001010262	0.001477975	0.001047679
Glyma17g05150.1	0.000467714	0.001777312	0.001318953	0.00102897	0.00102897	0.00102897
Glyma08g08630.1	0.001309598	0.00102897	0.001403141	0.000841885	0.001403141	0.000748342
Glyma03g33360.1	0.001216056	0.000561256	0.000654799	0.001590227	0.001309598	0.001403141
Glyma02g38730.1	0.001337661	0.000467714	0.000841885	0.001000907	0.001431204	0.001683769
Glyma02g47210.1	0.000626736	0.001496684	0.001477975	0.001206701	0.001085096	0.000935427
Glyma18g06510.1	0.001216056	0.000860593	0.000720279	0.001103804	0.001244118	0.001683769
Glyma19g41540.1	0.000654799	0.000823176	0.000841885	0.001926981	0.000804468	0.001796021
Glyma03g24020.1	0.001524747	0.001683769	0.001711832	0.000374171	0.000374171	0.001216056
Glyma14g06990.1	0.001403141	0.000654799	0.001403141	0.001309598	0.001122513	0.00102897
Glyma14g06120.1	0.001216056	0.000841885	0.001216056	0.001309598	0.000841885	0.001496684
Glyma11g27480.1	0.000374171	0.001683769	0.00129089	0.001711832	0.000804468	0.001103804
Glyma02g36370.1	0.0003274	0.000514485	0.000467714	0.003648167	0.001169284	0.000841885
Glyma05g28480.1	0.000280628	0.003086911	0.001515392	0.000336754	0.000748342	0.001010262
Glyma19g41050.1	0.001403141	0.00205794	0.001403141	0.000374171	0.001309598	0.000467714
Glyma04g01750.1	0.000869948	0.000795113	0.00019644	0.000467714	0.002703385	0.002029878
Glyma06g08850.1	0.000467714	0.001122513	0.001590227	0.002011169	0.000748342	0.001122513
Glyma18g20600.1	0.000420942	0.001122513	0.000561256	0.001683769	0.000982199	0.002478883
Glyma16g25860.1	0.000888656	0.000308691	0.000654799	0.001833438	0.001496684	0.002076649
Glyma07g36040.1	0.001449913	0.000841885	0.001403141	0.001122513	0.001122513	0.00135637
Glyma16g34570.1	0.000841885	0.001403141	0.001496684	0.00102897	0.001496684	0.00102897
Glyma08g23990.1	0.001449913	0.000748342	0.000982199	0.001964398	0.001590227	0.000654799
Glyma10g34150.1	0.000982199	0	0.000477068	0.001281536	0.002488237	0.002160837
Glyma17g37820.1	0.000318045	0.000907365	0.00135637	0.000813822	0.00129089	0.002703385
Glyma15g30610.1	0.000935427	0.001870855	0.001309598	0.00102897	0.001403141	0.000841885
Glyma02g07180.1	0.001721186	0.000374171	0.000841885	0.001973752	0.001496684	0.001019616
Glyma10g06740.1	0.001870855	0.000748342	0.001543455	0.001309598	0.000757696	0.00122541
Glyma02g02350.1	0.001122513	0.001496684	0.001590227	0.001216056	0.001122513	0.000935427
Glyma10g43990.1	0.001262827	0.000467714	0.000486422	0.00135637	0.001665061	0.002245026
Glyma18g27710.1	0.00096349	0.00212342	0.002478883	0.000935427	0.000720279	0.000280628
Glyma14g01470.1	0.002637905	0.001496684	0.000935427	0.000608028	0.001403141	0.000467714
Glyma03g40640.1	0.001403141	0.001496684	0.000748342	0.00205794	0.001122513	0.000748342
Glyma01g26950.1	0.001571518	0.000411588	0.000935427	0.001197347	0.001459267	0.002095357
Glyma11g08550.1	0.000972845	0.001496684	0.001272181	0.001122513	0.001608935	0.001197347
Glyma18g52290.1	0.001870855	0.000935427	0.001496684	0.001309598	0.001309598	0.000841885
Glyma04g06970.1	0.000187085	0.000374171	0	0.000654799	0.002245026	0.004396509
Glyma17g32100.1	0	0.000374171	0	0.001777312	0.001496684	0.004209423
Glyma11g10480.1	0.000374171	0.001122513	0.001777312	0.001590227	0.001309598	0.001683769
Glyma13g06230.1	0.001496684	0.000374171	0.000935427	0.001777312	0.001777312	0.001590227
Glyma18g48280.1	0.000589319	0.001917626	0.000926073	0.001889563	0.00135637	0.001309598
Glyma17g35720.1	0.000467714	0.002432111	0.002338569	0.001075742	0.000748342	0.000935427
Glyma14g39160.1	0.000972845	0.001318953	0.001066387	0.001216056	0.00199246	0.001449913
Glyma10g34970.1	0.000776405	0.001683769	0.000654799	0.002497591	0.000654799	0.001777312
Glyma19g37520.1	0.001496684	0.001403141	0.000748342	0.001870855	0.001057033	0.001524747
Glyma10g42800.1	0.001496684	0.001468621	0.000701571	0.001449913	0.000935427	0.00205794
Glyma13g34650.1	0.001122513	0.001403141	0.001122513	0.001870855	0.001496684	0.001122513
Glyma07g05580.1	0.001889563	0.002731448	0.000748342	0.001178639	0.001178639	0.000467714
Glyma09g40690.1	0.000654799	0.002245026	0.000561256	0.001777312	0.001870855	0.001122513
Glyma08g39110.1	0.001075742	0.001309598	0.001730541	0.002338569	0.001075742	0.000748342
Glyma05g29000.1	0.000823176	0.001683769	0.000785759	0.001777312	0.001721186	0.001608935
Glyma02g40820.1	0.001683769	0.001150576	0.00205794	0.000935427	0.000729633	0.001870855
Glyma03g33460.1	0.001318953	0.002011169	0.002142129	0.000701571	0.001122513	0.001216056
Glyma01g24950.1	0.001384433	0.001796021	0.001234764	0.001272181	0.001646352	0.001347016
Glyma06g17860.1	0.001683769	0.001496684	0.001403141	0.001403141	0.001309598	0.001403141
Glyma04g02100.1	0.001636998	0.001777312	0.001590227	0.000654799	0.001262827	0.001777312
Glyma06g12780.1	0.001365724	0.001253473	0.000579965	0.000860593	0.002207609	0.002488237
Glyma16g07350.1	0.001562164	0.001365724	0.001403141	0.002207609	0.001506038	0.000738988
Glyma08g45210.1	0.000467714	0.002759511	0.001403141	0.001730541	0.000935427	0.001496684
Glyma08g06790.1	0.001403141	0.001870855	0.001449913	0.00102897	0.001730541	0.001403141
Glyma16g04420.1	0.00142185	0.001047679	0.001216056	0.001384433	0.00142185	0.002460174
Glyma04g11970.1	0.000841885	0.001216056	0.001683769	0.001777312	0.001964398	0.001496684
Glyma04g01380.1	0.001496684	0.001590227	0.001496684	0.001683769	0.001777312	0.00102897
Glyma03g37810.1	0.00205794	0.001964398	0.001590227	0.001216056	0.001122513	0.001216056
Glyma11g33280.1	0.001870855	0.002375986	0.001870855	0.001187993	0.001122513	0.000748342
Glyma10g44540.1	0.001683769	0.001496684	0.000561256	0.002151483	0.001590227	0.001777312
Glyma07g02260.1	0.000654799	0.003273996	0.000561256	0.000374171	0.003461082	0.000935427
Glyma06g18640.1	0.001122513	0.003601396	0.000982199	0.001543455	0.000467714	0.001590227
Glyma06g01850.1	0.001889563	0.001244118	0.001393787	0.002207609	0.000514485	0.002142129
Glyma04g02240.1	0.001122513	0.00109445	0.000841885	0.001590227	0.002619197	0.002151483
Glyma16g00410.1	0.001216056	0.000748342	0.000935427	0.001683769	0.00271274	0.002245026
Glyma08g11480.1	0.001122513	0.001187993	0.001590227	0.00199246	0.001122513	0.002563071
Glyma05g37670.1	0.001870855	0.001272181	0.000888656	0.001496684	0.002132775	0.002011169
Glyma09g03020.1	0.001365724	0.003461082	0.001085096	0.001066387	0.001459267	0.001328307
Glyma08g06820.1	0.001300244	0.00122541	0.001936335	0.002151483	0.001730541	0.001459267
